order_id,order_date,customer_id,product,region,quantity,unit_price,category,revenue
1883,2025-03-11 00:00:00,1049,Webcam,West,1,567.0,Electronics,567.0
1484,2024-01-12 00:00:00,1249,Laptop,South,3,452.4,Electronics,1357.1999999999998
6766,2024-06-06 00:00:00,1189,Webcam,West,2,130.25,Electronics,260.5
1267,2025-03-05 00:00:00,1248,Keyboard,North,4,508.22,Accessories,2032.88
1829,2024-08-29 00:00:00,1069,Speaker,East,2,15.14,Accessories,30.28
4985,2024-07-30 00:00:00,1047,Tablet,South,3,535.11,Electronics,1605.33
4027,2024-06-19 00:00:00,1118,Laptop,West,3,118.1,Electronics,354.29999999999995
1458,2024-10-02 00:00:00,1135,Printer,South,4,673.35,Office,2693.4
6667,2024-08-10 00:00:00,1007,Monitor,South,2,338.86,Electronics,677.72
4313,2025-06-11 00:00:00,1029,Charger,East,3,481.7,Accessories,1445.1
2904,2024-05-16 00:00:00,1195,Charger,North,4,,Accessories,1882.32
5492,2024-07-25 00:00:00,1126,Monitor,North,4,257.06,Electronics,1028.24
6964,2024-03-05 00:00:00,1009,Tablet,East,4,396.44,Electronics,1585.76
1254,2024-11-01 00:00:00,1042,Headphones,North,5,373.28,Accessories,1866.3999999999999
5303,2024-03-10 00:00:00,1203,Keyboard,East,1,345.03,Accessories,345.03
713,2025-05-18 00:00:00,1254,Headphones,West,4,657.38,Accessories,2629.52
1876,2025-04-27 00:00:00,1119,Monitor,South,5,,Electronics,1064.05
2345,2024-06-10 00:00:00,1215,Webcam,North,1,134.69,Electronics,134.69
5982,2024-01-07 00:00:00,1245,Speaker,North,3,,Accessories,767.88
7406,2025-01-18 00:00:00,1195,Headphones,East,1,739.23,Accessories,739.23
2168,2025-05-18 00:00:00,1083,Headphones,South,2,301.77,Accessories,603.54
2897,2025-05-09 00:00:00,1171,Monitor,North,5,789.07,Electronics,3945.3500000000004
1332,2025-02-28 00:00:00,1210,Laptop,West,3,643.2,Electronics,1929.6000000000001
1533,2024-12-26 00:00:00,1124,Headphones,East,5,563.17,Accessories,2815.85
3036,2024-04-05 00:00:00,1246,Charger,South,2,461.68,Accessories,923.36
4676,2024-10-23 00:00:00,1237,Mouse,South,2,472.37,Accessories,944.74
5825,2024-01-03 00:00:00,1195,Keyboard,East,4,139.23,Accessories,556.92
3973,2025-06-15 00:00:00,1209,Mouse,South,2,24.2,Accessories,48.4
5821,2024-12-14 00:00:00,1230,Headphones,East,5,295.06,Accessories,1475.3
6555,2024-04-14 00:00:00,1111,Mouse,South,4,148.04,Accessories,592.16
5179,2024-10-27 00:00:00,1201,Mouse,West,2,188.2,Accessories,376.4
2306,2024-03-02 00:00:00,1274,Speaker,East,4,107.85,Accessories,431.4
4037,2024-05-25 00:00:00,1151,Headphones,South,5,366.8,Accessories,1834.0
1331,2024-04-11 00:00:00,1220,Keyboard,North,4,761.3,Accessories,3045.2
2763,2024-01-17 00:00:00,1240,Charger,East,4,89.18,Accessories,356.72
1374,2024-11-09 00:00:00,1165,Headphones,West,2,535.07,Accessories,1070.14
4114,2024-10-09 00:00:00,1151,Speaker,South,5,116.45,Accessories,582.25
4761,2024-06-27 00:00:00,1092,Charger,North,2,749.09,Accessories,1498.18
3204,2024-06-24 00:00:00,1223,Tablet,West,2,449.11,Electronics,898.22
5190,2024-03-19 00:00:00,1291,Printer,North,2,461.68,Office,923.36
5184,2025-02-01 00:00:00,1017,Laptop,West,1,585.05,Electronics,585.05
29,2024-02-28 00:00:00,1207,Headphones,North,5,670.65,Accessories,3353.25
6961,2024-02-12 00:00:00,1131,Headphones,South,3,,Accessories,2288.52
4608,2024-02-04 00:00:00,1241,Laptop,South,2,279.92,Electronics,559.84
6557,03/04/2025,1080,Printer,South,5,732.14,Office,3660.7
6644,2024-04-02 00:00:00,1297,Printer,South,5,513.42,Office,2567.1
1751,2025-04-10 00:00:00,1260,Webcam,East,4,653.83,Electronics,2615.32
5656,2025-02-12 00:00:00,1054,Printer,West,2,389.07,Office,778.14
2320,2025-04-24 00:00:00,1171,Printer,East,5,460.04,Office,2300.2000000000003
2676,2024-01-12 00:00:00,1067,Mouse,East,5,750.66,Accessories,3753.2999999999997
6267,2024-12-08 00:00:00,1249,Charger,North,1,404.11,Accessories,404.11
555,2025-04-01 00:00:00,1271,Keyboard,West,1,79.93,Accessories,79.93
3881,2024-09-27 00:00:00,1249,Tablet,West,3,510.76,Electronics,1532.28
4799,2024-06-03 00:00:00,1145,Monitor,South,1,246.63,Electronics,246.63
5802,2024-12-15 00:00:00,1072,Tablet,East,1,490.0,Electronics,490.0
6673,2024-09-26 00:00:00,1157,Keyboard,North,2,752.47,Accessories,1504.94
4501,2025-01-17 00:00:00,1142,Webcam,North,3,505.25,Electronics,1515.75
6819,2024-12-18 00:00:00,1081,Laptop,North,3,126.42,Electronics,379.26
6188,2024-02-20 00:00:00,1101,Tablet,East,2,467.67,Electronics,935.34
4051,2025-05-18 00:00:00,1055,Charger,East,4,311.65,Accessories,1246.6
4820,2024-08-09 00:00:00,1004,Webcam,North,5,31.38,Electronics,156.9
202,2025-02-07 00:00:00,1110,Speaker,South,5,372.37,Accessories,1861.85
5572,2024-08-24 00:00:00,1147,Keyboard,South,4,84.67,Accessories,338.68
5365,2024-10-08 00:00:00,1157,Speaker,West,2,322.25,Accessories,644.5
6917,2024-07-04 00:00:00,1282,Printer,South,5,216.43,Office,1082.15
5904,27/09/2024,1231,Printer,South,2,481.94,Office,963.88
302,2025-03-19 00:00:00,1126,Mouse,West,5,763.77,Accessories,3818.85
7407,2024-12-11 00:00:00,1261,Charger,South,2,261.06,Accessories,522.12
6876,2024-02-15 00:00:00,1050,Speaker,South,1,733.46,Accessories,733.46
7134,2025-03-07 00:00:00,1165,Webcam,North,3,228.29,Electronics,684.87
2968,24/02/2025,1098,Monitor,North,4,409.03,Electronics,1636.12
746,2024-11-29 00:00:00,1153,Speaker,West,5,96.32,Accessories,481.59999999999997
6637,2024-06-28 00:00:00,1145,Monitor,South,5,494.03,Electronics,2470.1499999999996
1549,2024-11-26 00:00:00,1200,Webcam,North,4,129.88,Electronics,519.52
1357,2024-03-13 00:00:00,1159,Charger,West,3,465.63,Accessories,1396.8899999999999
1795,2024-11-24 00:00:00,1283,Headphones,South,4,659.01,Accessories,2636.04
4442,2024-06-04 00:00:00,1067,Tablet,North,2,709.92,Electronics,1419.84
6808,2024-11-24 00:00:00,1173,Keyboard,North,4,314.82,Accessories,1259.28
6807,2024-01-11 00:00:00,1091,Keyboard,South,1,586.21,Accessories,586.21
2901,2024-04-02 00:00:00,1026,Headphones,North,3,393.11,Accessories,1179.33
4134,2024-07-13 00:00:00,1260,Tablet,West,4,81.24,Electronics,324.96
4401,2025-05-14 00:00:00,1267,Charger,West,5,580.01,Accessories,2900.05
1411,2024-04-26 00:00:00,1231,Tablet,South,4,416.5,Electronics,1666.0
142,2024-04-22 00:00:00,1085,Keyboard,East,2,99.39,Accessories,198.78
1730,2024-05-22 00:00:00,1026,Headphones,South,2,430.84,Accessories,861.68
4153,2025-03-02 00:00:00,1258,Headphones,North,3,363.97,Accessories,1091.91
6605,2024-11-03 00:00:00,1217,Charger,East,2,330.87,Accessories,661.74
3545,2024-05-04 00:00:00,1013,Laptop,East,5,233.97,Electronics,1169.85
4208,2024-10-22 00:00:00,1274,Headphones,East,5,688.43,Accessories,3442.1499999999996
1600,2024-03-30 00:00:00,1195,Laptop,South,1,466.45,Electronics,466.45
99,2024-04-08 00:00:00,1169,Webcam,West,5,154.83,Electronics,774.1500000000001
348,2024-01-23 00:00:00,1121,Speaker,West,1,596.69,Accessories,596.69
1719,2024-12-26 00:00:00,1067,Charger,North,1,25.05,Accessories,25.05
1421,2025-06-13 00:00:00,1249,Speaker,North,3,470.42,Accessories,1411.26
7036,2024-12-02 00:00:00,1006,Tablet,East,5,14.22,Electronics,71.10000000000001
2902,2024-03-26 00:00:00,1119,Printer,South,2,173.11,Office,346.22
55,2024-01-02 00:00:00,1188,Mouse,West,4,142.5,Accessories,570.0
7342,2024-10-26 00:00:00,1239,Monitor,South,3,104.61,Electronics,313.83
1736,2024-01-12 00:00:00,1151,Keyboard,East,3,143.09,Accessories,429.27
1750,2024-05-09 00:00:00,1046,Webcam,West,2,461.89,Electronics,923.78
4310,2024-09-03 00:00:00,1282,Charger,West,2,290.0,Accessories,580.0
782,2024-01-15 00:00:00,1107,Webcam,West,3,182.32,Electronics,546.96
1930,2024-04-22 00:00:00,1127,Charger,North,5,509.62,Accessories,2548.1
670,2024-05-05 00:00:00,1272,Mouse,South,3,334.58,Accessories,1003.74
5032,2024-12-05 00:00:00,1086,Speaker,North,3,321.48,Accessories,964.44
5180,2025-03-11 00:00:00,1272,Charger,West,2,775.98,Accessories,1551.96
576,2024-07-25 00:00:00,1050,Webcam,South,5,107.41,Electronics,537.05
5906,2025-05-16 00:00:00,1058,Printer,West,3,761.88,Office,2285.64
2774,2024-04-13 00:00:00,1285,Tablet,North,3,294.39,Electronics,883.17
3351,2024-10-15 00:00:00,1098,Webcam,East,3,98.06,Electronics,294.18
1378,2024-05-06 00:00:00,1244,Laptop,South,2,632.46,Electronics,1264.92
80,08/05/2024,1023,Printer,West,3,717.22,Office,2151.66
3067,2025-02-22 00:00:00,1076,Mouse,South,4,449.82,Accessories,1799.28
2737,2024-01-03 00:00:00,1082,Webcam,North,1,653.7,Electronics,653.7
663,29/04/2025,1292,Tablet,East,3,318.49,Electronics,955.47
3284,2024-01-21 00:00:00,1049,Speaker,South,2,,Accessories,934.98
6253,2024-08-02 00:00:00,1032,Headphones,South,5,152.58,Accessories,762.9000000000001
7954,2025-05-06 00:00:00,1241,Webcam,West,2,758.44,Electronics,1516.88
4895,2025-03-20 00:00:00,1144,Mouse,West,3,604.49,Accessories,1813.47
4797,2024-06-21 00:00:00,1200,Keyboard,East,1,786.96,Accessories,786.96
2402,15/02/2025,1236,Monitor,West,3,,Electronics,1624.5
597,2025-02-04 00:00:00,1240,Charger,South,5,90.44,Accessories,452.2
7202,2024-09-30 00:00:00,1267,Webcam,West,1,504.67,Electronics,504.67
3177,2024-04-09 00:00:00,1153,Mouse,East,4,783.82,Accessories,3135.28
5749,2024-03-24 00:00:00,1136,Keyboard,East,5,320.8,Accessories,1604.0
4212,2024-07-13 00:00:00,1076,Laptop,West,5,372.96,Electronics,1864.8
4217,2024-11-11 00:00:00,1238,Printer,East,2,135.34,Office,270.68
45,2024-12-05 00:00:00,1008,Webcam,West,5,27.13,Electronics,135.65
3661,2024-06-14 00:00:00,1063,Speaker,North,4,165.73,Accessories,662.92
6909,2024-07-20 00:00:00,1055,Headphones,South,4,670.16,Accessories,2680.64
7799,2025-02-20 00:00:00,1203,Printer,East,3,393.12,Office,1179.3600000000001
2820,2025-05-06 00:00:00,1230,Webcam,West,5,747.15,Electronics,3735.75
6810,2024-02-04 00:00:00,1152,Speaker,South,1,254.54,Accessories,254.54
5327,2024-08-13 00:00:00,1055,Speaker,South,5,633.93,Accessories,3169.6499999999996
6698,2025-02-10 00:00:00,1273,Laptop,West,1,64.5,Electronics,64.5
5702,2024-03-14 00:00:00,1182,Keyboard,West,5,623.48,Accessories,3117.4
4954,2025-05-13 00:00:00,1136,Laptop,South,2,785.93,Electronics,1571.86
5658,2024-07-22 00:00:00,1152,Printer,South,4,291.15,Office,1164.6
1712,2025-03-31 00:00:00,1204,Keyboard,East,2,328.78,Accessories,657.56
2218,2025-01-11 00:00:00,1132,Speaker,East,5,162.11,Accessories,810.5500000000001
6523,2025-01-01 00:00:00,1137,Headphones,South,2,64.02,Accessories,128.04
488,2024-07-31 00:00:00,1220,Monitor,South,1,267.75,Electronics,267.75
6431,2025-04-04 00:00:00,1222,Laptop,South,4,578.34,Electronics,2313.36
5211,2025-06-07 00:00:00,1020,Printer,East,4,762.89,Office,3051.56
4715,2024-09-30 00:00:00,1039,Webcam,East,3,555.05,Electronics,1665.1499999999999
95,2024-02-02 00:00:00,1163,Charger,East,5,485.32,Accessories,2426.6
3250,2025-01-21 00:00:00,1213,Speaker,North,5,96.03,Accessories,480.15
1611,2025-03-20 00:00:00,1018,Monitor,North,4,471.74,Electronics,1886.96
7801,2024-03-20 00:00:00,1072,Speaker,West,4,599.22,Accessories,2396.88
5469,2025-01-01 00:00:00,1058,Tablet,North,1,31.67,Electronics,31.67
4900,2024-05-07 00:00:00,1295,Tablet,North,1,699.51,Electronics,699.51
1959,2025-02-24 00:00:00,1184,Laptop,South,1,755.51,Electronics,755.51
1579,02/03/2025,1214,Charger,West,5,467.56,Accessories,2337.8
2151,2025-01-10 00:00:00,1011,Keyboard,North,2,458.04,Accessories,916.08
2946,2024-04-08 00:00:00,1134,Charger,West,2,10.99,Accessories,21.98
5208,2024-12-21 00:00:00,1243,Laptop,West,3,386.08,Electronics,1158.24
6135,2024-04-24 00:00:00,1064,Speaker,North,2,514.47,Accessories,1028.94
912,2025-03-18 00:00:00,1079,Charger,North,4,574.75,Accessories,2299.0
7900,2025-04-26 00:00:00,1107,Monitor,North,4,382.04,Electronics,1528.16
167,2024-10-06 00:00:00,1030,Tablet,South,4,495.64,Electronics,1982.56
5816,2025-04-15 00:00:00,1221,Charger,North,5,144.77,Accessories,723.85
5072,2024-07-27 00:00:00,1117,Laptop,West,4,396.33,Electronics,1585.32
4248,2025-03-10 00:00:00,1150,Monitor,West,4,12.34,Electronics,49.36
189,2024-05-23 00:00:00,1190,Mouse,North,1,730.0,Accessories,730.0
3148,2024-07-22 00:00:00,1101,Mouse,West,3,338.75,Accessories,1016.25
292,2024-04-01 00:00:00,1154,Keyboard,East,3,763.26,Accessories,2289.7799999999997
3664,2025-04-15 00:00:00,1128,Monitor,East,2,557.24,Electronics,1114.48
5217,2024-03-11 00:00:00,1180,Charger,South,1,352.25,Accessories,352.25
7522,2024-04-20 00:00:00,1172,Keyboard,East,3,634.14,Accessories,1902.42
6099,2024-11-06 00:00:00,1276,Mouse,South,4,429.3,Accessories,1717.2
34,2025-05-19 00:00:00,1004,Speaker,West,3,37.44,Accessories,112.32
2038,2024-11-09 00:00:00,1003,Printer,East,5,49.09,Office,245.45000000000002
2041,2025-03-07 00:00:00,1175,Laptop,North,5,408.07,Electronics,2040.35
3678,20/12/2024,1246,Headphones,West,5,122.31,Accessories,611.55
6640,2024-03-20 00:00:00,1296,Webcam,South,1,628.01,Electronics,628.01
1893,2024-12-17 00:00:00,1110,Printer,South,3,120.8,Office,362.4
2888,2024-09-01 00:00:00,1040,Speaker,South,3,364.15,Accessories,1092.4499999999998
6835,2024-08-16 00:00:00,1062,Keyboard,South,3,683.5,Accessories,2050.5
1029,2025-05-12 00:00:00,1297,Laptop,North,4,520.31,Electronics,2081.24
7675,2024-01-17 00:00:00,1096,Keyboard,West,2,381.49,Accessories,762.98
5907,2024-03-24 00:00:00,1283,Keyboard,East,2,291.1,Accessories,582.2
2321,2024-03-05 00:00:00,1261,Charger,South,5,514.48,Accessories,2572.4
7042,2025-06-15 00:00:00,1007,Printer,East,3,134.9,Office,404.70000000000005
667,2024-08-18 00:00:00,1273,Charger,North,4,543.97,Accessories,2175.88
7130,2024-05-09 00:00:00,1268,Charger,North,4,489.68,Accessories,1958.72
5745,2024-08-14 00:00:00,1153,Laptop,North,3,511.91,Electronics,1535.73
1003,2024-04-07 00:00:00,1042,Webcam,North,3,411.8,Electronics,1235.4
6737,2025-01-28 00:00:00,1163,Headphones,West,5,218.64,Accessories,1093.1999999999998
7140,2024-11-20 00:00:00,1097,Laptop,East,4,91.26,Electronics,365.04
4090,2025-04-03 00:00:00,1109,Printer,North,1,409.46,Office,409.46
6554,2024-01-22 00:00:00,1124,Laptop,West,2,705.91,Electronics,1411.82
646,2025-06-09 00:00:00,1252,Webcam,South,5,248.42,Electronics,1242.1
2942,2025-02-04 00:00:00,1167,Tablet,South,2,90.1,Electronics,180.2
2107,2024-06-13 00:00:00,1233,Mouse,South,3,21.7,Accessories,65.1
6339,2024-12-24 00:00:00,1170,Printer,East,2,553.07,Office,1106.14
6483,2024-11-08 00:00:00,1064,Webcam,South,4,754.96,Electronics,3019.84
3145,2025-04-18 00:00:00,1167,Charger,East,3,111.92,Accessories,335.76
7218,2024-08-10 00:00:00,1003,Printer,East,3,296.52,Office,889.56
7475,2024-06-28 00:00:00,1165,Webcam,West,4,308.14,Electronics,1232.56
1683,2024-07-27 00:00:00,1161,Laptop,South,2,250.14,Electronics,500.28
1436,2025-05-18 00:00:00,1216,Keyboard,South,1,450.11,Accessories,450.11
5182,2025-04-03 00:00:00,1222,Headphones,West,1,362.08,Accessories,362.08
5270,2024-11-04 00:00:00,1132,Keyboard,South,3,37.8,Accessories,113.39999999999999
4995,2024-10-20 00:00:00,1174,Headphones,South,5,38.35,Accessories,191.75
5316,2024-06-28 00:00:00,1244,Printer,North,4,277.35,Office,1109.4
4981,2024-03-23 00:00:00,1273,Speaker,North,3,368.89,Accessories,1106.67
6490,2024-07-24 00:00:00,1194,Laptop,South,2,604.25,Electronics,1208.5
3250,2025-01-21 00:00:00,1213,Speaker,North,5,96.03,Accessories,480.15
7054,2025-01-28 00:00:00,1153,Webcam,East,1,287.15,Electronics,287.15
1236,2024-08-11 00:00:00,1203,Printer,North,2,543.08,Office,1086.16
2933,2024-04-23 00:00:00,1242,Laptop,North,3,72.22,Electronics,216.66
7323,2024-03-16 00:00:00,1257,Charger,South,3,515.23,Accessories,1545.69
1754,2025-06-20 00:00:00,1292,Tablet,South,1,643.32,Electronics,643.32
7389,2024-05-31 00:00:00,1199,Speaker,East,5,674.56,Accessories,3372.7999999999997
7772,2024-08-20 00:00:00,1087,Keyboard,North,3,497.67,Accessories,1493.01
6597,2024-02-07 00:00:00,1279,Printer,West,5,627.26,Office,3136.3
7676,2025-05-07 00:00:00,1237,Speaker,East,5,278.42,Accessories,1392.1000000000001
1704,2025-05-31 00:00:00,1054,Laptop,East,5,521.53,Electronics,2607.6499999999996
7303,2024-11-12 00:00:00,1211,Charger,West,5,625.34,Accessories,3126.7000000000003
2865,2024-08-22 00:00:00,1146,Speaker,East,5,146.95,Accessories,734.75
4400,2025-02-17 00:00:00,1262,Mouse,East,5,214.33,Accessories,1071.65
4146,2024-06-12 00:00:00,1150,Mouse,South,2,353.83,Accessories,707.66
900,2024-02-24 00:00:00,1244,Mouse,South,3,55.2,Accessories,165.60000000000002
3228,2025-04-24 00:00:00,1022,Webcam,North,3,549.27,Electronics,1647.81
1126,2024-07-05 00:00:00,1236,Speaker,South,1,97.63,Accessories,97.63
1233,2025-02-17 00:00:00,1286,Headphones,North,1,430.66,Accessories,430.66
5981,15/09/2024,1165,Keyboard,West,2,386.8,Accessories,773.6
7243,2024-04-15 00:00:00,1002,Speaker,South,3,709.11,Accessories,2127.33
6718,2025-01-30 00:00:00,1139,Speaker,South,1,483.37,Accessories,483.37
1310,01/06/2024,1116,Mouse,East,4,605.11,Accessories,2420.44
826,2024-05-12 00:00:00,1091,Laptop,East,2,335.72,Electronics,671.44
2013,2025-02-08 00:00:00,1209,Tablet,East,3,89.75,Electronics,269.25
1231,2024-11-21 00:00:00,1164,Charger,South,4,567.61,Accessories,2270.44
1132,2024-12-09 00:00:00,1110,Mouse,South,3,610.21,Accessories,1830.63
383,2025-01-10 00:00:00,1248,Webcam,East,4,270.93,Electronics,1083.72
4955,2024-03-11 00:00:00,1272,Laptop,West,1,392.09,Electronics,392.09
2005,2024-05-11 00:00:00,1167,Webcam,North,3,165.5,Electronics,496.5
4112,2024-11-28 00:00:00,1245,Webcam,South,1,174.0,Electronics,174.0
6070,11/04/2024,1195,Printer,East,2,349.59,Office,699.18
5989,2024-10-02 00:00:00,1275,Mouse,West,3,742.82,Accessories,2228.46
2821,2024-07-17 00:00:00,1227,Keyboard,East,4,347.04,Accessories,1388.16
675,2024-01-25 00:00:00,1125,Laptop,West,2,547.7,Electronics,1095.4
4159,30/11/2024,1199,Keyboard,East,3,193.41,Accessories,580.23
5518,2024-08-18 00:00:00,1050,Webcam,South,2,79.83,Electronics,159.66
256,2024-10-06 00:00:00,1240,Printer,West,5,684.17,Office,3420.85
4532,2024-10-20 00:00:00,1014,Speaker,West,4,493.09,Accessories,1972.36
4475,2024-02-02 00:00:00,1270,Charger,South,1,279.5,Accessories,279.5
4488,2024-09-15 00:00:00,1150,Charger,West,2,625.21,Accessories,1250.42
6057,22/05/2024,1255,Printer,West,3,232.12,Office,696.36
5523,2025-03-19 00:00:00,1011,Headphones,West,5,478.73,Accessories,2393.65
1744,2024-03-07 00:00:00,1041,Monitor,East,2,615.15,Electronics,1230.3
4423,2025-01-15 00:00:00,1036,Speaker,South,4,599.27,Accessories,2397.08
2098,2025-02-02 00:00:00,1252,Speaker,West,2,104.92,Accessories,209.84
4750,2025-01-10 00:00:00,1226,Speaker,South,2,749.37,Accessories,1498.74
3662,2025-01-17 00:00:00,1167,Headphones,West,1,396.46,Accessories,396.46
2986,2025-05-23 00:00:00,1293,Laptop,South,4,276.1,Electronics,1104.4
2816,2024-10-04 00:00:00,1005,Speaker,East,3,699.12,Accessories,2097.36
1503,2025-01-18 00:00:00,1033,Speaker,East,3,110.39,Accessories,331.17
841,2025-01-05 00:00:00,1111,Laptop,South,1,81.44,Electronics,81.44
5617,2024-11-30 00:00:00,1262,Webcam,North,2,704.89,Electronics,1409.78
4333,2024-04-11 00:00:00,1037,Laptop,North,3,763.01,Electronics,2289.0299999999997
1318,2025-01-20 00:00:00,1249,Mouse,East,5,626.77,Accessories,3133.85
6649,2024-08-18 00:00:00,1098,Mouse,South,1,411.61,Accessories,411.61
6163,2025-02-25 00:00:00,1133,Mouse,South,4,242.91,Accessories,971.64
4847,2025-01-23 00:00:00,1219,Laptop,East,4,502.97,Electronics,2011.88
2357,2025-03-16 00:00:00,1282,Speaker,East,1,469.39,Accessories,469.39
1404,2025-05-30 00:00:00,1018,Keyboard,North,3,774.68,Accessories,2324.04
2350,2024-08-01 00:00:00,1082,Speaker,North,4,772.11,Accessories,3088.44
2983,2024-10-05 00:00:00,1076,Printer,North,4,,Office,1431.0
7344,2025-02-20 00:00:00,1138,Keyboard,East,4,508.11,Accessories,2032.44
384,2025-02-23 00:00:00,1278,Keyboard,South,1,699.1,Accessories,699.1
7974,2024-06-26 00:00:00,1267,Monitor,South,4,655.42,Electronics,2621.68
2723,2024-01-13 00:00:00,1041,Speaker,West,4,648.87,Accessories,2595.48
6176,2024-04-08 00:00:00,1088,Tablet,South,4,562.47,Electronics,2249.88
2594,2024-01-19 00:00:00,1103,Printer,South,2,422.44,Office,844.88
7851,2024-08-13 00:00:00,1192,Keyboard,West,2,17.23,Accessories,34.46
6904,2024-06-25 00:00:00,1179,Keyboard,West,5,40.9,Accessories,204.5
5299,2024-10-20 00:00:00,1176,Speaker,East,2,606.92,Accessories,1213.84
1547,2024-10-05 00:00:00,1134,Tablet,North,1,367.26,Electronics,367.26
6741,2024-08-08 00:00:00,1292,Keyboard,West,5,630.56,Accessories,3152.7999999999997
6618,2024-10-28 00:00:00,1174,Laptop,North,2,642.52,Electronics,1285.04
5672,16/12/2024,1077,Charger,South,1,96.24,Accessories,96.24
5336,2024-07-12 00:00:00,1189,Webcam,South,5,597.75,Electronics,2988.75
3930,2025-05-28 00:00:00,1214,Monitor,North,1,553.81,Electronics,553.81
698,2025-05-30 00:00:00,1236,Monitor,North,2,,Electronics,1526.1
7058,2025-05-20 00:00:00,1146,Mouse,East,2,345.41,Accessories,690.82
640,2024-01-26 00:00:00,1250,Laptop,East,2,253.54,Electronics,507.08
1136,2024-06-01 00:00:00,1223,Tablet,West,2,26.92,Electronics,53.84
5651,2025-02-01 00:00:00,1189,Headphones,North,2,299.36,Accessories,598.72
5320,2025-03-30 00:00:00,1062,Keyboard,North,3,106.49,Accessories,319.46999999999997
126,2024-08-18 00:00:00,1100,Printer,West,1,766.6,Office,766.6
457,2024-09-08 00:00:00,1015,Keyboard,South,4,,Accessories,2100.44
7379,2024-01-14 00:00:00,1070,Mouse,North,4,644.58,Accessories,2578.32
7172,2025-03-01 00:00:00,1016,Speaker,East,4,550.17,Accessories,2200.68
26,2024-01-22 00:00:00,1234,Keyboard,South,2,19.5,Accessories,39.0
3721,2024-07-06 00:00:00,1014,Keyboard,East,4,423.8,Accessories,1695.2
793,2024-07-14 00:00:00,1180,Mouse,North,1,276.69,Accessories,276.69
1395,2024-02-04 00:00:00,1036,Speaker,East,2,556.67,Accessories,1113.34
4427,2025-05-30 00:00:00,1038,Mouse,East,4,,Accessories,409.92
4144,2024-10-11 00:00:00,1161,Charger,East,4,634.62,Accessories,2538.48
7637,2025-03-09 00:00:00,1068,Laptop,East,1,188.69,Electronics,188.69
4650,2024-08-12 00:00:00,1039,Monitor,East,1,340.7,Electronics,340.7
686,2025-01-03 00:00:00,1181,Keyboard,East,4,373.55,Accessories,1494.2
4576,2025-03-19 00:00:00,1148,Laptop,South,5,598.56,Electronics,2992.7999999999997
5140,2024-06-02 00:00:00,1281,Monitor,South,3,315.91,Electronics,947.73
1080,2024-06-19 00:00:00,1250,Charger,East,3,17.11,Accessories,51.33
7497,2024-11-04 00:00:00,1003,Webcam,South,1,632.43,Electronics,632.43
3261,2024-05-02 00:00:00,1119,Keyboard,South,5,212.02,Accessories,1060.1000000000001
3632,2025-05-08 00:00:00,1223,Laptop,North,2,754.6,Electronics,1509.2
5711,2024-08-18 00:00:00,1140,Monitor,South,5,145.76,Electronics,728.8
4268,2024-07-24 00:00:00,1007,Headphones,North,4,504.94,Accessories,2019.76
5329,2025-02-05 00:00:00,1009,Printer,West,5,439.37,Office,2196.85
5805,2024-04-01 00:00:00,1068,Keyboard,East,4,50.98,Accessories,203.92
2538,2024-06-13 00:00:00,1102,Webcam,East,4,727.67,Electronics,2910.68
5930,2025-06-20 00:00:00,1144,Laptop,South,3,126.2,Electronics,378.6
68,03/12/2024,1106,Mouse,South,2,543.68,Accessories,1087.36
5239,2024-05-28 00:00:00,1068,Keyboard,West,5,530.28,Accessories,2651.3999999999996
2928,2024-09-30 00:00:00,1063,Printer,West,2,705.03,Office,1410.06
1415,2024-10-21 00:00:00,1084,Mouse,East,4,15.46,Accessories,61.84
3670,2024-07-08 00:00:00,1260,Laptop,North,1,215.67,Electronics,215.67
3092,2025-06-02 00:00:00,1249,Tablet,East,3,635.63,Electronics,1906.8899999999999
7512,2024-03-22 00:00:00,1014,Charger,West,5,704.28,Accessories,3521.3999999999996
4905,2024-05-11 00:00:00,1127,Monitor,North,4,375.36,Electronics,1501.44
7215,2024-09-09 00:00:00,1286,Charger,West,3,223.17,Accessories,669.51
4802,2024-08-02 00:00:00,1133,Mouse,North,2,492.57,Accessories,985.14
6650,2024-08-27 00:00:00,1078,Charger,South,1,373.08,Accessories,373.08
4382,2024-01-07 00:00:00,1119,Printer,East,4,574.95,Office,2299.8
2214,2025-01-06 00:00:00,1004,Webcam,North,4,154.19,Electronics,616.76
2530,2024-04-20 00:00:00,1156,Keyboard,North,4,440.54,Accessories,1762.16
6332,2024-06-01 00:00:00,1190,Webcam,West,2,562.95,Electronics,1125.9
180,2024-05-26 00:00:00,1266,Printer,West,3,429.29,Office,1287.8700000000001
6125,2025-03-25 00:00:00,1087,Monitor,North,4,407.31,Electronics,1629.24
6755,2024-02-03 00:00:00,1140,Headphones,West,1,452.4,Accessories,452.4
5105,2024-12-31 00:00:00,1015,Tablet,North,3,745.12,Electronics,2235.36
4825,2024-11-22 00:00:00,1240,Charger,West,5,287.49,Accessories,1437.45
7261,2024-10-29 00:00:00,1040,Speaker,North,5,384.46,Accessories,1922.3
4463,2024-09-11 00:00:00,1202,Monitor,West,4,597.7,Electronics,2390.8
2705,2024-01-13 00:00:00,1198,Laptop,North,5,755.92,Electronics,3779.6
7416,2024-01-15 00:00:00,1213,Mouse,East,4,268.52,Accessories,1074.08
